NATION,REGION,PROVINCE_CODE,PROVINCE,MUNICIPALITY
Espana,Comunidad Valenciana,CS,Castellon,Portell De Morella
Espana,Comunidad Valenciana,CS,Castellon,Puebla De Arenoso
Espana,Comunidad Valenciana,CS,Castellon,Ribesalbes
Espana,Comunidad Valenciana,CS,Castellon,Rossell
Espana,Comunidad Valenciana,CS,Castellon,Sacanet
Espana,Comunidad Valenciana,CS,Castellon,San Rafael Del Rio
Espana,Comunidad Valenciana,CS,Castellon,Sant Joan De Moro
Espana,Comunidad Valenciana,CS,Castellon,Sant Jordi/San Jorge
Espana,Comunidad Valenciana,CS,Castellon,Sant Mateu
Espana,Comunidad Valenciana,CS,Castellon,Santa Magdalena De Pulpis
Espana,Comunidad Valenciana,CS,Castellon,Sarratella
Espana,Comunidad Valenciana,CS,Castellon,Segorbe
Espana,Comunidad Valenciana,CS,Castellon,Sierra Engarceran
Espana,Comunidad Valenciana,CS,Castellon,Soneja
Espana,Comunidad Valenciana,CS,Castellon,Sot De Ferrer
Espana,Comunidad Valenciana,CS,Castellon,Sueras/Suera
Espana,Comunidad Valenciana,CS,Castellon,Tales
Espana,Comunidad Valenciana,CS,Castellon,Teresa
Espana,Comunidad Valenciana,CS,Castellon,Tirig
Espana,Comunidad Valenciana,CS,Castellon,Todolella
Espana,Comunidad Valenciana,CS,Castellon,Toga
Espana,Comunidad Valenciana,CS,Castellon,Toras
Espana,Comunidad Valenciana,CS,Castellon,Torralba Del Pinar
Espana,Comunidad Valenciana,CS,Castellon,Torreblanca (Cs)
Espana,Comunidad Valenciana,CS,Castellon,Torrechiva
Espana,Comunidad Valenciana,CS,Castellon,Traiguera
Espana,Comunidad Valenciana,CS,Castellon,Vall D'Alba
Espana,Comunidad Valenciana,CS,Castellon,Vall De Almonacid
Espana,Comunidad Valenciana,CS,Castellon,Vallat
Espana,Comunidad Valenciana,CS,Castellon,Vallibona
Espana,Comunidad Valenciana,CS,Castellon,Vila-Real
Espana,Comunidad Valenciana,CS,Castellon,Vilafames
Espana,Comunidad Valenciana,CS,Castellon,Vilanova D'Alcolea
Espana,Comunidad Valenciana,CS,Castellon,Vilar De Canes
Espana,Comunidad Valenciana,CS,Castellon,Villafranca Del Cid/Vilafranca
Espana,Comunidad Valenciana,CS,Castellon,Villahermosa Del Rio
Espana,Comunidad Valenciana,CS,Castellon,Villamalur
Espana,Comunidad Valenciana,CS,Castellon,Villanueva De Viver
Espana,Comunidad Valenciana,CS,Castellon,Villores
Espana,Comunidad Valenciana,CS,Castellon,Vinaros
Espana,Comunidad Valenciana,CS,Castellon,Vistabella Del Maestrazgo
Espana,Comunidad Valenciana,CS,Castellon,Viver
Espana,Comunidad Valenciana,CS,Castellon,Zorita Del Maestrazgo
Espana,Comunidad Valenciana,CS,Castellon,Zucaina
Espana,Comunidad Valenciana,V,Valencia,Ademuz
Espana,Comunidad Valenciana,V,Valencia,Ador
Espana,Comunidad Valenciana,V,Valencia,Agullent
Espana,Comunidad Valenciana,V,Valencia,Aielo De Malferit
Espana,Comunidad Valenciana,V,Valencia,Aielo De Rugat
Espana,Comunidad Valenciana,V,Valencia,Alaquas
Espana,Comunidad Valenciana,V,Valencia,Albaida
Espana,Comunidad Valenciana,V,Valencia,Albal
Espana,Comunidad Valenciana,V,Valencia,Albalat De La Ribera
Espana,Comunidad Valenciana,V,Valencia,Albalat Dels Sorells
Espana,Comunidad Valenciana,V,Valencia,Alberic
Espana,Comunidad Valenciana,V,Valencia,Alborache
Espana,Comunidad Valenciana,V,Valencia,Alboraya
Espana,Comunidad Valenciana,V,Valencia,Albuixech
Espana,Comunidad Valenciana,V,Valencia,Alcantera De Xuquer
Espana,Comunidad Valenciana,V,Valencia,Alcasser
Espana,Comunidad Valenciana,V,Valencia,Alcublas
Espana,Comunidad Valenciana,V,Valencia,Aldaia
Espana,Comunidad Valenciana,V,Valencia,Alfafar
Espana,Comunidad Valenciana,V,Valencia,Alfara De La Baronia
Espana,Comunidad Valenciana,V,Valencia,Alfara Del Patriarca
Espana,Comunidad Valenciana,V,Valencia,Alfarp
Espana,Comunidad Valenciana,V,Valencia,Alfarrasi
Espana,Comunidad Valenciana,V,Valencia,Alfauir
Espana,Comunidad Valenciana,V,Valencia,Algar De Palancia
Espana,Comunidad Valenciana,V,Valencia,Algemesi
Espana,Comunidad Valenciana,V,Valencia,Algimia De Alfara
Espana,Comunidad Valenciana,V,Valencia,Alginet
Espana,Comunidad Valenciana,V,Valencia,Almassera
Espana,Comunidad Valenciana,V,Valencia,Almisera
Espana,Comunidad Valenciana,V,Valencia,Almoines
Espana,Comunidad Valenciana,V,Valencia,Almussafes
Espana,Comunidad Valenciana,V,Valencia,Alpuente
Espana,Comunidad Valenciana,V,Valencia,Alzira
Espana,Comunidad Valenciana,V,Valencia,Andilla
Espana,Comunidad Valenciana,V,Valencia,Anna
Espana,Comunidad Valenciana,V,Valencia,Antella
Espana,Comunidad Valenciana,V,Valencia,Aras De Los Olmos
Espana,Comunidad Valenciana,V,Valencia,Ayora
Espana,Comunidad Valenciana,V,Valencia,Barx
Espana,Comunidad Valenciana,V,Valencia,Barxeta
Espana,Comunidad Valenciana,V,Valencia,Belgida
Espana,Comunidad Valenciana,V,Valencia,Bellus
Espana,Comunidad Valenciana,V,Valencia,Benageber
Espana,Comunidad Valenciana,V,Valencia,Benaguasil
Espana,Comunidad Valenciana,V,Valencia,Benavites
Espana,Comunidad Valenciana,V,Valencia,Beneixida
Espana,Comunidad Valenciana,V,Valencia,Benetusser
Espana,Comunidad Valenciana,V,Valencia,Beniarjo
Espana,Comunidad Valenciana,V,Valencia,Beniatjar
Espana,Comunidad Valenciana,V,Valencia,Benicolet
Espana,Comunidad Valenciana,V,Valencia,Benicull De Xuquer
Espana,Comunidad Valenciana,V,Valencia,Benifaio
Espana,Comunidad Valenciana,V,Valencia,Benifairo De La Valldigna
Espana,Comunidad Valenciana,V,Valencia,Benifairo De Les Valls
Espana,Comunidad Valenciana,V,Valencia,Benifla
Espana,Comunidad Valenciana,V,Valencia,Beniganim
Espana,Comunidad Valenciana,V,Valencia,Benimodo
Espana,Comunidad Valenciana,V,Valencia,Benimuslem
Espana,Comunidad Valenciana,V,Valencia,Beniparrell
Espana,Comunidad Valenciana,V,Valencia,Benisano
Espana,Comunidad Valenciana,V,Valencia,Benisuera
Espana,Comunidad Valenciana,V,Valencia,Betera
Espana,Comunidad Valenciana,V,Valencia,Bicorp
Espana,Comunidad Valenciana,V,Valencia,Bocairent
Espana,Comunidad Valenciana,V,Valencia,Bolbaite
Espana,Comunidad Valenciana,V,Valencia,Bonrepos I Mirambell
Espana,Comunidad Valenciana,V,Valencia,Bufali
Espana,Comunidad Valenciana,V,Valencia,Bugarra
Espana,Comunidad Valenciana,V,Valencia,Bunol
Espana,Comunidad Valenciana,V,Valencia,Burjassot
Espana,Comunidad Valenciana,V,Valencia,Calles
Espana,Comunidad Valenciana,V,Valencia,Camporrobles
Espana,Comunidad Valenciana,V,Valencia,Canals
Espana,Comunidad Valenciana,V,Valencia,Carcaixent
Espana,Comunidad Valenciana,V,Valencia,Carcer
Espana,Comunidad Valenciana,V,Valencia,Carlet
Espana,Comunidad Valenciana,V,Valencia,Carricola
Espana,Comunidad Valenciana,V,Valencia,Casas Altas (V)
Espana,Comunidad Valenciana,V,Valencia,Casas Bajas
Espana,Comunidad Valenciana,V,Valencia,Casinos
Espana,Comunidad Valenciana,V,Valencia,Castello De Rugat
Espana,Comunidad Valenciana,V,Valencia,Castellonet De La Conquesta
Espana,Comunidad Valenciana,V,Valencia,Castielfabib
Espana,Comunidad Valenciana,V,Valencia,Catadau
Espana,Comunidad Valenciana,V,Valencia,Catarroja
Espana,Comunidad Valenciana,V,Valencia,Caudete De Las Fuentes
Espana,Comunidad Valenciana,V,Valencia,Cerda
Espana,Comunidad Valenciana,V,Valencia,Chella
Espana,Comunidad Valenciana,V,Valencia,Chelva
Espana,Comunidad Valenciana,V,Valencia,Chera (V)
Espana,Comunidad Valenciana,V,Valencia,Cheste
Espana,Comunidad Valenciana,V,Valencia,Chiva
Espana,Comunidad Valenciana,V,Valencia,Chulilla
Espana,Comunidad Valenciana,V,Valencia,Cofrentes
Espana,Comunidad Valenciana,V,Valencia,Corbera
Espana,Comunidad Valenciana,V,Valencia,Cortes De Pallas
Espana,Comunidad Valenciana,V,Valencia,Cotes
Espana,Comunidad Valenciana,V,Valencia,Cullera
Espana,Comunidad Valenciana,V,Valencia,Daimus
Espana,Comunidad Valenciana,V,Valencia,Domeno (V)
Espana,Comunidad Valenciana,V,Valencia,Dos Aguas
Espana,Comunidad Valenciana,V,Valencia,El Palomar (V)
Espana,Comunidad Valenciana,V,Valencia,Emperador
Espana,Comunidad Valenciana,V,Valencia,Enguera
Espana,Comunidad Valenciana,V,Valencia,Estivella
Espana,Comunidad Valenciana,V,Valencia,Estubeny
Espana,Comunidad Valenciana,V,Valencia,Faura
Espana,Comunidad Valenciana,V,Valencia,Favara
Espana,Comunidad Valenciana,V,Valencia,Foios
Espana,Comunidad Valenciana,V,Valencia,Fontanars Dels Alforins
Espana,Comunidad Valenciana,V,Valencia,Fortaleny
Espana,Comunidad Valenciana,V,Valencia,Fuenterrobles
Espana,Comunidad Valenciana,V,Valencia,Gandia (V)
Espana,Comunidad Valenciana,V,Valencia,Gatova
Espana,Comunidad Valenciana,V,Valencia,Gavarda
Espana,Comunidad Valenciana,V,Valencia,Genoves (V)
Espana,Comunidad Valenciana,V,Valencia,Gestalgar
Espana,Comunidad Valenciana,V,Valencia,Gilet
Espana,Comunidad Valenciana,V,Valencia,Godella (V)
Espana,Comunidad Valenciana,V,Valencia,Godelleta
Espana,Comunidad Valenciana,V,Valencia,Guadasequies
Espana,Comunidad Valenciana,V,Valencia,Guadassuar
Espana,Comunidad Valenciana,V,Valencia,Guardamar De La Safor
Espana,Comunidad Valenciana,V,Valencia,Higueruelas
Espana,Comunidad Valenciana,V,Valencia,Jalance
Espana,Comunidad Valenciana,V,Valencia,Jarafuel
Espana,Comunidad Valenciana,V,Valencia,La Granja
Espana,Comunidad Valenciana,V,Valencia,La Llosa
Espana,Comunidad Valenciana,V,Valencia,La Yesa
Espana,Comunidad Valenciana,V,Valencia,Llanera De Ranes
Espana,Comunidad Valenciana,V,Valencia,Llauri
Espana,Comunidad Valenciana,V,Valencia,Lliria
Espana,Comunidad Valenciana,V,Valencia,Llocnou De Sant Jeroni
Espana,Comunidad Valenciana,V,Valencia,Llombai
Espana,Comunidad Valenciana,V,Valencia,Llutxent
Espana,Comunidad Valenciana,V,Valencia,Loriguilla
Espana,Comunidad Valenciana,V,Valencia,Losa Del Obispo
Espana,Comunidad Valenciana,V,Valencia,Macastre
Espana,Comunidad Valenciana,V,Valencia,Manises
Espana,Comunidad Valenciana,V,Valencia,Manuel
Espana,Comunidad Valenciana,V,Valencia,Marines (V)
Espana,Comunidad Valenciana,V,Valencia,Massalaves
Espana,Comunidad Valenciana,V,Valencia,Massalfassar
Espana,Comunidad Valenciana,V,Valencia,Massamagrell
Espana,Comunidad Valenciana,V,Valencia,Massanassa
Espana,Comunidad Valenciana,V,Valencia,Meliana
Espana,Comunidad Valenciana,V,Valencia,Millares
Espana,Comunidad Valenciana,V,Valencia,Miramar (V)
Espana,Comunidad Valenciana,V,Valencia,Mislata
Espana,Comunidad Valenciana,V,Valencia,Mogente/Moixent
Espana,Comunidad Valenciana,V,Valencia,Moncada
Espana,Comunidad Valenciana,V,Valencia,Montaverner
Espana,Comunidad Valenciana,V,Valencia,Montesa (V)
Espana,Comunidad Valenciana,V,Valencia,Montroy
Espana,Comunidad Valenciana,V,Valencia,Museros
Espana,Comunidad Valenciana,V,Valencia,Naquera
Espana,Comunidad Valenciana,V,Valencia,Navarres
Espana,Comunidad Valenciana,V,Valencia,Novele/Novetle
Espana,Comunidad Valenciana,V,Valencia,Oliva
Espana,Comunidad Valenciana,V,Valencia,Olocau
Espana,Comunidad Valenciana,V,Valencia,Ontinyent
Espana,Comunidad Valenciana,V,Valencia,Otos (V)
Espana,Comunidad Valenciana,V,Valencia,Paiporta
Espana,Comunidad Valenciana,V,Valencia,Palma De Gandia
Espana,Comunidad Valenciana,V,Valencia,Palmera
Espana,Comunidad Valenciana,V,Valencia,Paterna
Espana,Comunidad Valenciana,V,Valencia,Pedralba (V)
Espana,Comunidad Valenciana,V,Valencia,Petres
Espana,Comunidad Valenciana,V,Valencia,Picanya
Espana,Comunidad Valenciana,V,Valencia,Picassent
Espana,Comunidad Valenciana,V,Valencia,Piles
Espana,Comunidad Valenciana,V,Valencia,Pinet
Espana,Comunidad Valenciana,V,Valencia,Polinya De Xuquer
Espana,Comunidad Valenciana,V,Valencia,Potries
Espana,Comunidad Valenciana,V,Valencia,Pucol
Espana,Comunidad Valenciana,V,Valencia,Puebla De San Miguel
Espana,Comunidad Valenciana,V,Valencia,Quart De Les Valls
Espana,Comunidad Valenciana,V,Valencia,Quart De Poblet
Espana,Comunidad Valenciana,V,Valencia,Quartell
Espana,Comunidad Valenciana,V,Valencia,Quatretonda
Espana,Comunidad Valenciana,V,Valencia,Quesa
Espana,Comunidad Valenciana,V,Valencia,Rafelbunol/Rafelbunyol
Espana,Comunidad Valenciana,V,Valencia,Rafelcofer
Espana,Comunidad Valenciana,V,Valencia,Rafelguaraf
Espana,Comunidad Valenciana,V,Valencia,Rafol De Salem
Espana,Comunidad Valenciana,V,Valencia,Real
Espana,Comunidad Valenciana,V,Valencia,Real De Gandia
Espana,Comunidad Valenciana,V,Valencia,Requena
Espana,Comunidad Valenciana,V,Valencia,Riba-Roja De Turia
Espana,Comunidad Valenciana,V,Valencia,Riola
Espana,Comunidad Valenciana,V,Valencia,Rocafort
Espana,Comunidad Valenciana,V,Valencia,Rotgla I Corbera
Espana,Comunidad Valenciana,V,Valencia,Rotova
Espana,Comunidad Valenciana,V,Valencia,Rugat
Espana,Comunidad Valenciana,V,Valencia,Salem
Espana,Comunidad Valenciana,V,Valencia,San Antonio De Benageber
Espana,Comunidad Valenciana,V,Valencia,Sant Joanet
Espana,Comunidad Valenciana,V,Valencia,Sedavi
Espana,Comunidad Valenciana,V,Valencia,Segart
Espana,Comunidad Valenciana,V,Valencia,Sellent
Espana,Comunidad Valenciana,V,Valencia,Sempere
Espana,Comunidad Valenciana,V,Valencia,Senyera
Espana,Comunidad Valenciana,V,Valencia,Serra
Espana,Comunidad Valenciana,V,Valencia,Siete Aguas
Espana,Comunidad Valenciana,V,Valencia,Silla
Espana,Comunidad Valenciana,V,Valencia,Simat De La Valldigna
Espana,Comunidad Valenciana,V,Valencia,Sinarcas
Espana,Comunidad Valenciana,V,Valencia,Sollana
Espana,Comunidad Valenciana,V,Valencia,Sot De Chera
Espana,Comunidad Valenciana,V,Valencia,Sueca
Espana,Comunidad Valenciana,V,Valencia,Sumacarcer
Espana,Comunidad Valenciana,V,Valencia,Tavernes De La Valldigna
Espana,Comunidad Valenciana,V,Valencia,Teresa De Cofrentes
Espana,Comunidad Valenciana,V,Valencia,Terrateig
Espana,Comunidad Valenciana,V,Valencia,Titaguas
Espana,Comunidad Valenciana,V,Valencia,Torrebaja
Espana,Comunidad Valenciana,V,Valencia,Torrella
Espana,Comunidad Valenciana,V,Valencia,Torrent (V)
Espana,Comunidad Valenciana,V,Valencia,Tous
Espana,Comunidad Valenciana,V,Valencia,Tuejar
Espana,Comunidad Valenciana,V,Valencia,Turis
Espana,Comunidad Valenciana,V,Valencia,Utiel
Espana,Comunidad Valenciana,V,Valencia,Valencia
Espana,Comunidad Valenciana,V,Valencia,Vallada
Espana,Comunidad Valenciana,V,Valencia,Vallanca
Espana,Comunidad Valenciana,V,Valencia,Valles (V)
Espana,Comunidad Valenciana,V,Valencia,Venta Del Moro
Espana,Comunidad Valenciana,V,Valencia,Vilamarxant
Espana,Comunidad Valenciana,V,Valencia,Villalonga
Espana,Comunidad Valenciana,V,Valencia,Villanueva De Castellon
Espana,Comunidad Valenciana,V,Valencia,Villar Del Arzobispo
Espana,Comunidad Valenciana,V,Valencia,Villargordo Del Cabriel
Espana,Comunidad Valenciana,V,Valencia,Vinalesa
Espana,Comunidad Valenciana,V,Valencia,Xativa
Espana,Comunidad Valenciana,V,Valencia,Xeraco
Espana,Comunidad Valenciana,V,Valencia,Xeresa
Espana,Comunidad Valenciana,V,Valencia,Xirivella
Espana,Comunidad Valenciana,V,Valencia,Yatova
Espana,Comunidad Valenciana,V,Valencia,Zarra
Espana,Extremadura,BA,Badajoz,Acedera
Espana,Extremadura,BA,Badajoz,Aceuchal
Espana,Extremadura,BA,Badajoz,Ahillones
Espana,Extremadura,BA,Badajoz,Alange
Espana,Extremadura,BA,Badajoz,Alburquerque
Espana,Extremadura,BA,Badajoz,Alconchel
Espana,Extremadura,BA,Badajoz,Alconera
Espana,Extremadura,BA,Badajoz,Aljucen
Espana,Extremadura,BA,Badajoz,Almendral
Espana,Extremadura,BA,Badajoz,Almendralejo
Espana,Extremadura,BA,Badajoz,Arroyo De San Servan
Espana,Extremadura,BA,Badajoz,Atalaya
Espana,Extremadura,BA,Badajoz,Azuaga
Espana,Extremadura,BA,Badajoz,Badajoz
Espana,Extremadura,BA,Badajoz,Barcarrota
Espana,Extremadura,BA,Badajoz,Baterno
Espana,Extremadura,BA,Badajoz,Benquerencia De La Serena
Espana,Extremadura,BA,Badajoz,Berlanga
Espana,Extremadura,BA,Badajoz,Bienvenida (Ba)
Espana,Extremadura,BA,Badajoz,Bodonal De La Sierra
Espana,Extremadura,BA,Badajoz,Burguillos Del Cerro
Espana,Extremadura,BA,Badajoz,Cabeza Del Buey
Espana,Extremadura,BA,Badajoz,Cabeza La Vaca
Espana,Extremadura,BA,Badajoz,Calamonte
Espana,Extremadura,BA,Badajoz,Calera De Leon
Espana,Extremadura,BA,Badajoz,Calzadilla De Los Barros
Espana,Extremadura,BA,Badajoz,Campanario
Espana,Extremadura,BA,Badajoz,Campillo De Llerena
Espana,Extremadura,BA,Badajoz,Capilla
Espana,Extremadura,BA,Badajoz,Carmonita
Espana,Extremadura,BA,Badajoz,Casas De Don Pedro
Espana,Extremadura,BA,Badajoz,Casas De Reina
Espana,Extremadura,BA,Badajoz,Castilblanco (Ba)
Espana,Extremadura,BA,Badajoz,Castuera
Espana,Extremadura,BA,Badajoz,Cheles
Espana,Extremadura,BA,Badajoz,Cordobilla De Lacara
Espana,Extremadura,BA,Badajoz,Corte De Peleas
Espana,Extremadura,BA,Badajoz,Cristina
Espana,Extremadura,BA,Badajoz,Don Alvaro
Espana,Extremadura,BA,Badajoz,Don Benito
Espana,Extremadura,BA,Badajoz,El Carrascalejo (Ba)
Espana,Extremadura,BA,Badajoz,Entrin Bajo
Espana,Extremadura,BA,Badajoz,Esparragalejo
Espana,Extremadura,BA,Badajoz,Esparragosa De La Serena
Espana,Extremadura,BA,Badajoz,Esparragosa De Lares
Espana,Extremadura,BA,Badajoz,Feria
Espana,Extremadura,BA,Badajoz,Fregenal De La Sierra
Espana,Extremadura,BA,Badajoz,Fuenlabrada De Los Montes
Espana,Extremadura,BA,Badajoz,Fuente De Cantos
Espana,Extremadura,BA,Badajoz,Fuente Del Arco
Espana,Extremadura,BA,Badajoz,Fuente Del Maestre
Espana,Extremadura,BA,Badajoz,Fuentes De Leon
Espana,Extremadura,BA,Badajoz,Garbayuela
Espana,Extremadura,BA,Badajoz,Garlitos
Espana,Extremadura,BA,Badajoz,Granja De Torrehermosa
Espana,Extremadura,BA,Badajoz,Guarena (Ba)
Espana,Extremadura,BA,Badajoz,Helechosa De Los Montes
Espana,Extremadura,BA,Badajoz,Herrera Del Duque
Espana,Extremadura,BA,Badajoz,Higuera De La Serena
Espana,Extremadura,BA,Badajoz,Higuera De Llerena
Espana,Extremadura,BA,Badajoz,Higuera De Vargas
Espana,Extremadura,BA,Badajoz,Higuera La Real
Espana,Extremadura,BA,Badajoz,Hinojosa Del Valle
Espana,Extremadura,BA,Badajoz,Hornachos
Espana,Extremadura,BA,Badajoz,Jerez De Los Caballeros
Espana,Extremadura,BA,Badajoz,La Albuera
Espana,Extremadura,BA,Badajoz,La Codosera
Espana,Extremadura,BA,Badajoz,La Coronada (Ba)
Espana,Extremadura,BA,Badajoz,La Garrovilla
Espana,Extremadura,BA,Badajoz,La Haba
Espana,Extremadura,BA,Badajoz,La Lapa
Espana,Extremadura,BA,Badajoz,La Morera
Espana,Extremadura,BA,Badajoz,La Nava
Espana,Extremadura,BA,Badajoz,La Nava De Santiago
Espana,Extremadura,BA,Badajoz,La Parra (Ba)
Espana,Extremadura,BA,Badajoz,La Roca De La Sierra
Espana,Extremadura,BA,Badajoz,La Zarza (Ba)
Espana,Extremadura,BA,Badajoz,Llera
Espana,Extremadura,BA,Badajoz,Llerena
Espana,Extremadura,BA,Badajoz,Lobon
Espana,Extremadura,BA,Badajoz,Los Santos
Espana,Extremadura,BA,Badajoz,Los Santos De Maimona
Espana,Extremadura,BA,Badajoz,Magacela
Espana,Extremadura,BA,Badajoz,Maguilla
Espana,Extremadura,BA,Badajoz,Malcocinado (Ba)
Espana,Extremadura,BA,Badajoz,Malpartida De La Serena
Espana,Extremadura,BA,Badajoz,Manchita
Espana,Extremadura,BA,Badajoz,Medellin
Espana,Extremadura,BA,Badajoz,Medina De Las Torres
Espana,Extremadura,BA,Badajoz,Mengabril
Espana,Extremadura,BA,Badajoz,Merida
Espana,Extremadura,BA,Badajoz,Mirandilla
Espana,Extremadura,BA,Badajoz,Monesterio
Espana,Extremadura,BA,Badajoz,Montemolin
Espana,Extremadura,BA,Badajoz,Monterrubio De La Serena
Espana,Extremadura,BA,Badajoz,Montijo
Espana,Extremadura,BA,Badajoz,Navalvillar De Pela
Espana,Extremadura,BA,Badajoz,Nogales
Espana,Extremadura,BA,Badajoz,Oliva De La Frontera
Espana,Extremadura,BA,Badajoz,Oliva De Merida
Espana,Extremadura,BA,Badajoz,Olivenza
Espana,Extremadura,BA,Badajoz,Orellana De La Sierra
Espana,Extremadura,BA,Badajoz,Orellana La Vieja
Espana,Extremadura,BA,Badajoz,Palomas
Espana,Extremadura,BA,Badajoz,Penalsordo
Espana,Extremadura,BA,Badajoz,Peraleda Del Zaucejo
Espana,Extremadura,BA,Badajoz,Puebla De Alcocer
Espana,Extremadura,BA,Badajoz,Puebla De La Calzada
Espana,Extremadura,BA,Badajoz,Puebla De La Reina
Espana,Extremadura,BA,Badajoz,Puebla De Obando
Espana,Extremadura,BA,Badajoz,Puebla De Sancho Perez
Espana,Extremadura,BA,Badajoz,Puebla Del Maestre
Espana,Extremadura,BA,Badajoz,Puebla Del Prior
Espana,Extremadura,BA,Badajoz,Pueblonuevo Del Guadiana
Espana,Extremadura,BA,Badajoz,Quintana De La Serena
Espana,Extremadura,BA,Badajoz,Reina
Espana,Extremadura,BA,Badajoz,Rena
Espana,Extremadura,BA,Badajoz,Retamal De Llerena
Espana,Extremadura,BA,Badajoz,Ribera Del Fresno
Espana,Extremadura,BA,Badajoz,Risco
Espana,Extremadura,BA,Badajoz,Salvaleon
Espana,Extremadura,BA,Badajoz,Salvatierra De Los Barros
Espana,Extremadura,BA,Badajoz,San Pedro De Merida
Espana,Extremadura,BA,Badajoz,San Vicente De Alcantara
Espana,Extremadura,BA,Badajoz,Sancti-Spiritus
Espana,Extremadura,BA,Badajoz,Santa Amalia (Ba)
Espana,Extremadura,BA,Badajoz,Santa Marta (Ba)
Espana,Extremadura,BA,Badajoz,Segura De Leon
Espana,Extremadura,BA,Badajoz,Siruela
Espana,Extremadura,BA,Badajoz,Solana De Los Barros
Espana,Extremadura,BA,Badajoz,Talarrubias
Espana,Extremadura,BA,Badajoz,Talavera La Real
Espana,Extremadura,BA,Badajoz,Taliga
Espana,Extremadura,BA,Badajoz,Tamurejo
Espana,Extremadura,BA,Badajoz,Torre De Miguel Sesmero
Espana,Extremadura,BA,Badajoz,Torremayor
Espana,Extremadura,BA,Badajoz,Torremejia
Espana,Extremadura,BA,Badajoz,Trasierra (Ba)
Espana,Extremadura,BA,Badajoz,Trujillanos
Espana,Extremadura,BA,Badajoz,Usagre
Espana,Extremadura,BA,Badajoz,Valdecaballeros
Espana,Extremadura,BA,Badajoz,Valdelacalzada
Espana,Extremadura,BA,Badajoz,Valdetorres
Espana,Extremadura,BA,Badajoz,Valencia De Las Torres
Espana,Extremadura,BA,Badajoz,Valencia Del Mombuey
Espana,Extremadura,BA,Badajoz,Valencia Del Ventoso
Espana,Extremadura,BA,Badajoz,Valle De La Serena
